brand,product_name
戴尔（DELL）,戴尔（DELL） 灵越5570 燃5000 15.6英寸独显轻薄超极本商务办公学生游戏笔记本电脑 1525流光银 8代i5-8250U 2G独显 8G内存 128G固态+1T 定制版
联想（Lenovo）,联想扬天笔记本电脑V110升级V330 15.6英寸家用娱乐商务办公轻薄笔记本八代i5四核2G独显 i5-8250U 4G 128G+500G 标配
华为（HUAWEI）,华为(HUAWEI) MateBook D(2018版) 15.6英寸轻薄微边框笔记本(i5-8250U 8G 256G MX150 2G独显FHD office)黑
戴尔（DELL）,戴尔（DELL） 灵越燃7000 7572-3645 15.6英寸八代CPU微边框轻薄本笔记本电脑 银色i5-8250U MX150 4G独显 8GB 128GB+1TB机械 定制版
华硕（ASUS）,华硕（ASUS） 笔记本电脑A580UR 15.6英寸手提商务办公超轻薄窄边框学生娱乐笔记本 灰色 i3-7100U 4G 500G+128G固态 2G独显
华为（HUAWEI）,华为（HUAWEI） 荣耀笔记本MagicBook 14英寸轻薄便携学生本商务本超薄本笔记本电脑 冰河银i5+8G+256G独显非触屏版
联想（Lenovo）,联想小新潮7000 2018新款14/15.6英寸独显超薄本轻薄笔记本电脑超极本商用办公手提本 14英寸【8G/2T+128固态】豪华版 5系2G独显 荣耀银 窄边框 高清屏
苹果（Apple）,苹果（Apple） MacBook Pro15.4英寸 2018新款/2017款苹果笔记本电脑 18款-MR942CH/A-灰色-512G
联想（Lenovo）,联想扬天V330 15.6英寸超薄本酷睿i5四核轻薄便携高性能超极本商务办公学生游戏手提笔记本电脑 定制 i5-8250U/8G/1T+128G双硬盘 2G独显 全高清屏 星空灰
海尔（Haier）,海尔（Haier）凌越5000 15.6英寸轻薄游戏笔记本电脑(Intel 4415U 4G 500G 标压MX150 2G独显 1080P Win10)
戴尔（DELL）,戴尔（DELL） 金属超级本灵越5370 13.3英寸轻薄便携商务办公手提笔记本电脑学生本 不凡银【金属超薄本】 I5-8250/4G/128G固态 标配
华硕（ASUS）,华硕（ASUS） 笔记本电脑FL8000UF华硕顽石 独显15.6游戏手提电脑独显 星空灰 I7-8550U/MX130 2G 套餐五：16G内存/256G+1T定制高阶版
戴尔（DELL）,戴尔（DELL） 旗舰店 灵越5488 八代轻薄微边框指纹便携IPS全高清防眩光14英寸笔记本电脑 1725粉预订:i7/8G/256G/2G独显
ThinkPad,ThinkPad 联想R480（0VCD）14英寸轻薄窄边框笔记本电脑 i3-7020u 8G 256G固态【定制升级】 指纹识别+Win10系统）
ThinkPad,联想ThinkPad X280（00CD）12.5英寸触控轻薄笔记本电脑（i5-8250U 8G 256GSSD FHD安全摄像头）
戴尔（DELL）,戴尔DELL XPS15.6英寸轻薄窄边框触控屏笔记本电脑(i9-8950HK 32G 1TSSD GTX1050Ti MQ 4G独显 指纹识别 IPS)
微软（Microsoft）,微软（Microsoft） 新品New Surface Pro 5 笔记本平板电脑二合一6 Go办公 i5 8G内存 128G存储 官方标配+原装键盘+surface触控笔
戴尔（DELL）,戴尔（DELL） 灵越5570 15.6英寸8代酷睿影音娱乐超薄本手提游戏本笔记本电脑 银色1305 I3-6006U 4G内存+1TB机械硬盘 官方标配
联想（Lenovo）,联想小新潮7000 14英寸新8代酷睿I5 超薄笔记本电脑 超薄本 轻薄本 超级本air13升级 定制I5-8250U 8G 1TB+256G固态 2G独显 Win10 银色
联想（Lenovo）,联想IdeaPad330 15.6英寸超薄本家用商务学生办公独显超极本轻薄便携游戏笔记本手提电脑 冰晶灰 标配【A6-9225/4G/1T】
华硕（ASUS）,华硕（ASUS） 超薄笔记本电脑i5独显超清屏灵耀U4000升级版S4200商务办公轻薄金属超极本 香槟金/i5-8250U/2G独显 4G内存/500G+128G固态/套餐三
联想（Lenovo）,联想超极本IdeaPad330C-15 320C 酷睿i5/i7办公商务轻薄本家用笔记本电脑 超薄本 定制i5-7200 4G 1T+120G 15.6
戴尔（DELL）,戴尔（DELL） 旗舰店 燃5000 高清大屏15.6英寸轻薄游戏笔记本手提商务电脑灵越 不凡银 i5-8250U/15.6英寸FHD屏 疾速版 4G/128G PCIE/2G定制
苹果（Apple）,苹果（Apple） MacBook Pro13.3英寸 2018新款/2017款苹果笔记本电脑 18款灰色/512G/带bar/MR9R2CH/A
华为（HUAWEI）,荣耀MagicBook14英寸轻薄窄边框笔记本电脑（i7-8550U 8G 256G MX150 2G独显 FHD IPS 正版Office）星空灰
联想（Lenovo）,联想IdeaPad330 15.6英寸超薄本家用商务学生办公独显超极本轻薄便携游戏笔记本手提电脑 星空银 定制四【A6-9225/8G/1T+240G】
戴尔（DELL）,戴尔（DELL） 金属超级本灵越5370 13.3英寸轻薄便携商务办公手提笔记本电脑学生本 不凡银【金属超薄本】 I5-8250/8G/256G 标配
神舟（HASEE）,神舟（HASEE）战神T6/T6Ti-X5 GTX1050/GTX1050Ti吃鸡游戏笔记本手提电脑 T6-X5【I5 8G 128G 1TB】
联想（Lenovo）,联想IdeaPad330 新8代酷睿I3超性能笔记本电脑 超薄本大学生游戏独显轻薄本办公商用本小新潮 标配：I3-8121U 4G内存 1TB硬盘 R5 2GB显卡 W10 银色 15.6英寸
ThinkPad,联想ThinkPad E470（1NCD）14英寸笔记本电脑（i5-7200U 4G 500G 2G独显 Win10）黑色
华硕（ASUS）,华硕(ASUS) 灵耀S 2代 15.6英寸三面微边轻薄笔记本电脑(i7-8550U 8G 512GSSD MX150 2G IPS)冰钻金(S5300)
联想（Lenovo）,联想（Lenovo）扬天V130（V110升级版）14英寸商务笔记本电脑(i5-7200U 4G 256G AMD R5 2G独显 win10)灰
微软（Microsoft）,微软（Microsoft）Surface Laptop 2 超轻薄触控笔记本（13.5英寸 第八代Core i7 16G 512G SSD ）深酒红
ThinkPad,联想ThinkPad T580（05CD）15.6英寸轻薄笔记本电脑（i7-8550U 8G 128GSSD+1T 2G独显 FHD 双电池）
华硕（ASUS）,华硕（ASUS） 顽石热血版YX570笔记本电脑15.6英寸ips高清屏轻薄便携吃鸡游戏本 AMD锐龙四核处理器 GTX1050-2G/4G/1T 套餐一
联想（Lenovo）,联想小新锐7000拯救者E520同款游戏笔记本电脑15.6英寸酷睿四核标压i7-7700HQ 定制8G 128G固态+1T GTX1050-2G独显
联想（Lenovo）,联想（Lenovo） 小新潮5000 15.6英寸手提笔记本电脑酷睿七代i5-7200U 定制版i5 4G 1T+128G固态 2G
APPLE苹果,APPLE苹果 2018新款MacBook Pro 13.3英寸苹果笔记本电脑2017款 18新款MR9U2CH/A银色-256G带Bar
联想（Lenovo）,联想（Lenovo） 扬天V330 14英寸商务家用办公娱乐笔记本电脑八代酷睿处理器 定制：i5-8250U 8GB内存 1TB硬盘 R530 2G独显 FHD全高清屏
惠普（HP）,惠普（HP）ENVYx360 15-cn1005TX 15.6英寸轻薄翻转笔记本（i7-8565U 16G 512G PCIE SSD MX150 4G 触控屏）
戴尔（DELL）,戴尔（DELL） 灵越5370-1505金属超极本 13.3英寸轻薄办公i5学生办公手提笔记本电脑 8GB内存 128G固态 粉色定制 i5-8250U四核 HD620显卡 背光键盘
三星（SAMSUNG）,三星（SAMSUNG）300E5M-L06 15.6英寸笔记本电脑（3865U 4G 128GB 高清屏 Win10）白
联想（Lenovo）,联想小新潮7000 2018款15.6英寸8代i5窄边框高清屏轻薄游戏笔记本电脑学生本 定制i5-8250U（8G/1T+128G固态） 2G独显 IPS高清屏 荣耀银
ROG,ROG 枪神plus 17.3英寸 120Hz 高刷新率屏游戏笔记本电脑(i7-7700HQ 8G 128GSSD+1T GTX1060 6G独显)
联想（Lenovo）,联想笔记本电脑Yoga710/720 14英寸i5触摸屏超薄商务办公轻薄触控PC平板二合一超极本12 标配金色：i7-7500U 8G 512G固态
戴尔（DELL）,戴尔（DELL） 灵越燃7000 7572-3645 15.6英寸八代CPU微边框轻薄本笔记本电脑 银色i5-8250U MX150 4G独显 8GB内存 256GB固态硬盘标配
联想（Lenovo）,联想小新潮7000 14英寸超轻薄笔记本电脑 窄边框便携商务办公上网本 学生手提本 升级:4G 1T+128G 2G独显 IPS高清屏 正版offic
联想（Lenovo）,联想超薄本IdeaPad320S 15.6英寸笔记本电脑i5-7200U轻薄游戏本独显学生超极本 8G 1T+256G 银色 定制 高清屏 2G独显 正版WIN10 小新潮7000同款
戴尔（DELL）,戴尔（DELL） 【旗舰店】金属超极本灵越5370系列超薄轻薄手提学生 13.3英寸i3/4G/128G固态 人气粉
机械革命（MECHREVO）,机械革命(MECHREVO)S1 72% IPS 1.18kg 14英寸集显窄边框轻薄笔记本电脑 i5-8250U 8G 256G 灰 OFFICE 背光
联想（Lenovo）,联想笔记本电脑 小新潮7000 13.3英寸窄边框超轻薄便携手提固态学生 商务办公超极本 花火银 标配版I5-8250U 4G 256G高速固态
小米（MI）,小米（MI） 笔记本Air 12.5英寸金属超轻薄商务办公手提电脑 【12.5金色】M-7Y30 4G 128G
华为（HUAWEI）,华为（HUAWEI） 笔记本 MateBook X Pro 13.9英寸轻薄电脑3K触控屏金属超极本 银色︱i5/8G/256G固态+MX150独显 官方标配
惠普（HP）,惠普（HP） 畅游人Pavilion 15.6英寸窄边框轻薄便携商务办公学生手提笔记本电脑 满血版MX150 2G独显 Win10系统 i7 8G/128G/1T机械 金色定制版
华硕（ASUS）,华硕（ASUS） 旗舰店 A580UR商务办公15.6英寸手提笔记本电脑 金色 i5-8250U/4G/128G固态+500G
机械师游戏本（MACHENIKE）,机械师T90 144Hz电竞屏游戏本八代i7-8750H/GTX1060 6G独显吃鸡笔记本电脑 远行版i7-8750H/8G/256G固态
华硕（ASUS）,华硕（ASUS） 飞行堡垒FX80/FX86吃鸡游戏本15.6英寸轻薄便携商务办公笔记本电脑 配置六i7-8750H/8G/128+1T
华硕（ASUS）,华硕（ASUS） 灵耀S4200金属笔记本窄边框IPS屏超级本轻薄商务办公学生笔记本电脑14英寸 【冰钻金】套餐四 8G内存/256G固态
华硕（ASUS）,华硕(ASUS) 灵耀S 14英寸超窄边框超轻薄笔记本电脑(i3-7100U 4G 500G 940MX 2G IPS)金色(S4200)
华为（HUAWEI）,华为（HUAWEI） 华为MateBook E 12英寸PC平板电脑二合一 轻薄商务办公笔记本电脑 i5 8G 256G钛银灰/蓝色键盘 官方标配（含扩展坞）
联想（Lenovo）,联想IdeaPad330c 14英寸八代酷睿I5/I7超高性能笔记本电脑手提轻薄本 商务本办公笔记本 定制I7-8550U 8G 1T单硬盘 MX110 2G显卡 W10 黑色
华硕（ASUS）,华硕（ASUS）笔记本电脑FL8000游戏本顽石吃鸡15.6英寸手提电脑商务办公 星空灰 i7/8G/1T+256G/2G独显【定制竞技】
联想（Lenovo）,联想IdeaPad330 新8代酷睿I3超性能笔记本电脑 超薄本大学生游戏独显轻薄本办公商用本小新潮 定制：I3-8121U 4G 1TB+128G固态 R5 2GB显卡 W10 银色 15.6英寸
华硕（ASUS）,华硕（ASUS） 飞行堡垒FX80/FX86吃鸡游戏本15.6英寸轻薄便携商务办公笔记本电脑 窄边框四8代i7/8G/256PCIE+1T
微软（Microsoft）,微软（Microsoft） 新New Surface Pro 5笔记本平板电脑二合一6 Go办公 Pro5 i5 128G储存/8G内存 送New Pro特制键盘【颜色可选】
华为（HUAWEI）,华为（HUAWEI） 笔记本 MateBook X 13英寸轻薄Win10电脑2K屏指纹金属超极本 深空灰 i5/4GB/256GB固态硬盘+标配扩展坞
华为（HUAWEI）,华为（HUAWEI） 笔记本 MateBook X 13英寸轻薄Win10电脑2K屏指纹金属超极本 深空灰 i5/8GB/256GB固态硬盘+标配扩展坞
联想（Lenovo）,联想笔记本电脑Yoga710/720 i5触摸屏手提商务办公家用超轻薄触控PC平板二合一超极本 标配i5 7200U/8G/256G12.5英寸银
ThinkPad,联想ThinkPad E580（0XCD）15.6英寸商用笔记本i7-8550U 8G 256GSSD 2G独显 三年保修 正版Office 黑色
APPLE苹果,APPLE苹果 18新款笔记本电脑 MacBook Pro苹果电脑笔记本pro 15.4英寸17老款 MJLQ2CH/A银色256G 2015款
惠普（HP）,惠普（HP）Elitebook 840G5 14英寸笔记本电脑(i7-8550U 16G TurboPCIe 512GSSD 2G独显 100%sRGB防窥触控屏)
联想（Lenovo）,联想(Lenovo)YOGA720 12.5英寸超轻薄触控笔记本电脑(I5-7200U 8G 256G Office2016 360度翻转)傲娇银
戴尔（DELL）,戴尔（DELL） 灵越燃7000 ii轻薄本i7学生办公银色15.6英寸窄边框4G独显手提笔记本电脑 i7-8550U 8GB 128G+1T 标配银色
麦本本,麦本本 （QRTECH）小麦5 15.6英寸2G独显超极本商务办公轻薄本学生手提笔记本电脑 银色 intel7代 8G/256G固态
华硕（ASUS）,华硕（ASUS） 华硕顽石FL8000UF/UN笔记本电脑i7学生游戏本15.6英寸手提电脑 星空灰i7-8550U/MX130-独显2G 4G内存/1T硬盘+128GSSD 套餐二
三星（SAMSUNG）,三星（SAMSUNG）35X0AA-K01 15.6英寸轻薄笔记本电脑（3865U 4G 500GB FHD全高清显示屏 Win10）黑
ThinkPad,联想ThinkPad X280（08CD）12.5英寸轻薄笔记本电脑（i7-8550U 8G 256GSSD 背光键盘 Win10安全摄像头）
ThinkPad,ThinkPad 联想 T480 14英寸高端商务手提轻薄笔记本电脑 升级 (0DCD) i5 8G 256G+1T
惠普（HP）,惠普（HP）战66 Pro G1 14英寸轻薄笔记本电脑（i5-8250U 8G 256G PCIe SSD 标压MX150 2G独显 FHD）银色
惠普（HP）,惠普（HP）薄锐ENVY 13-ah1005TX 13.3英寸超轻薄笔记本电脑（i7-8565U 8G 360GSSD Mx150 2G独显 FHD）金
华硕（ASUS）,华硕（ASUS）旗舰店 顽石Y4000 14.0英寸窄边框轻薄手提笔记本电脑 冰柱金 i5-8250U/4G/500G+128G/独显
神舟（HASEE）,神舟(HASEE)优雅A480B-A29D1 14.0英寸笔记本电脑(2950M 4G 500G 无线上网 摄像头)
ThinkPad,联想ThinkPad T480（2ACD）14英寸商用笔记本i5-8250U 8G 1T 三年保修 1年180城市上门 正版Office
ThinkPad,联想ThinkPad New S2 13.3英寸ibm商务办公轻薄金属超极本笔记本电脑 7代i5 8G 256G FHD3年保13CD升配 配置【金属机身支持180°打开】
ThinkPad,联想ThinkPad X1 Yoga 2018（0SCD）14英寸翻转触控笔记本电脑（i7-8550U 16G 1TSSD 背光键盘 WQHD）黑色
联想（Lenovo）,联想笔记本电脑Yoga710/720 i5触摸屏手提商务办公家用超轻薄触控PC平板二合一超极本 定制 i5-7200U/8G/256G 皓月银
联想（Lenovo）,联想笔记本电脑Yoga710/720 14英寸i5触摸屏超薄商务办公轻薄触控PC平板二合一超极本12 标配银色：i7-7500U 8G 512G固态
ThinkPad,ThinkPad 联想 X270系列 12.5英寸商务便携手提笔记本电脑 4GCD@i5-7200u 8G内存 500G硬盘 摄像头 Win10系统
戴尔（DELL）,戴尔DELL全新XPS13.3英寸超轻薄窄边框4K触控屏笔记本电脑白色硅纤维(i7-8550U 16G 512G UHD 指纹识别)金
ThinkPad,ThinkPad 联想 E480 14英寸商务手提轻薄游戏笔记本电脑 i5-8250u 8G内存 500G机械硬盘 标配@3ACD Win10 系统
华为（HUAWEI）,华为（HUAWEI） 笔记本 MateBook X 13英寸轻薄Win10电脑2K屏指纹金属超极本 流光金 i5/8GB/256GB固态硬盘+标配扩展坞
戴尔（DELL）,戴尔（DELL） 灵越燃7000 ii轻薄本i7学生办公银色15.6英寸窄边框4G独显手提笔记本电脑 i7-8550U 16G 256G+1T 定制银色
联想（Lenovo）,联想小新Air14 2018款14英寸八代超薄笔记本电脑固态轻薄超极本手提本窄边框背光键盘 i7-8550U 16G 512G固态 金色银色
ThinkPad,联想ThinkPad E485（0ACD）14英寸笔记本电脑（锐龙5-2500U 8G 500G Win10）黑色
华硕（ASUS）,华硕（ASUS） 笔记本电脑A580UR 15.6英寸手提商务办公超轻薄窄边框学生娱乐笔记本 灰色 i3-7100U 8G 500G+128G固态 2G独显
三星（SAMSUNG）,三星（SAMSUNG）35X0AA-X09 15.6英寸轻薄笔记本电脑（i5-8250U 8G 256GSSD 2G独显 FHD Win10）白
戴睿（dere）,戴睿（dere） R9s 15.6英寸超轻薄窄边框笔记本电脑 全新四核便携手提学生商务办公游戏上网本 银色 6G内存 128G固态+500G硬盘
ThinkPad,联想（ThinkPad）NEW S2 13.3英寸轻薄商务超极本笔记本电脑(0YCD) 官方标配（4G内存 128G固态硬盘）
ThinkPad,ThinkPad 联想 R480 14英寸8代四核轻薄便携商务办公手提笔记本电脑 00CD@i5/8G内存/256G固态硬盘 炫酷黑/指纹识别/win10
华硕（ASUS）,华硕（ASUS） 华硕顽石FL8000UF/UN笔记本电脑i7学生游戏本15.6英寸手提电脑 金色i7-8550U/MX150-独显4G 8G内存/1T硬盘+128GSSD 套餐三
中柏（Jumper）,中柏（Jumper）EZpad 6s Pro 11.6英寸二合一平板电脑（Apollo N3450 6G 128G 1920*1080FHD屏）极光银
ThinkPad,ThinkPad t480 联想14英寸8代四核超轻薄商务T系列笔记本电脑 ：酷睿i5-8250U 8G内存1T+256G固态双硬盘@1KCD升配
宏碁（acer）,宏碁（Acer）墨舞TX40 14英寸笔记本（i5-7200U 4G 500G 940MX 2G DDR5显存 雾面屏）黑色
华硕（ASUS）,华硕(ASUS) 思聪本E203NA 11.6英寸多彩轻薄便携笔记本电脑(Intel处理器 4G 128G EMMC Win10)晶莹粉
外星人（Alienware）,外星人Alienware17.3英寸眼球追踪游戏笔记本电脑(i7-7820HK 16G 1TSSD 1T GTX1080 8G独显 QHD 酷炫灯效)
惠普（HP）,惠普(HP)星 15-cs1067TX 15.6英寸轻薄笔记本电脑(i5-8265U 8G 256G PCIe SSD GTX1050 2G独显FHD IPS)银
ThinkPad,ThinkPad 联想 E580（1WCD）15.6英寸窄边框笔记本电脑（i5-7200U 8G 256G 正版Win10）黑色
ThinkPad,联想ThinkPad T470p（19CD）14英寸笔记本电脑（i7-7700HQ 8G 500G 2G独显 背光键盘FHD Win10）
惠普（HP）,惠普（HP）Elitebook 830 G5 13.3英寸笔记本电脑（i7-8550U 16G Turbo PCIe 512GSSD 100%sRGB防窥屏）
联想（Lenovo）,联想小新Air14 2018款14英寸八代超薄笔记本电脑固态轻薄超极本手提本窄边框背光键盘 i5-8250U 8G 512G固态 限量版午夜蓝
华硕（ASUS）,华硕(ASUS) 飞行堡垒5 120Hz电竞屏游戏笔记本电脑(i7-8750H 8G 128GSSD+1T GTX1050Ti 4G)星途灰(FX80)
炫龙,炫龙（Shinelon）毁灭者DC2锋刃 15.6英寸笔记本电脑(G5400 8G 256G SSD MX150 2G独显 IPS)
ThinkPad,联想ThinkPad E470系列14英寸轻薄游戏商务手提笔记本电脑 【i5】8G 500G硬盘 独显@1RCD标配
微软（Microsoft）,微软（Microsoft）Surface Book 2 二合一平板电脑笔记本 15英寸（Intel i7 16G内存 512G存储）银色
联想（Lenovo）,联想（Lenovo)YOGA720 12.5英寸超轻薄触控笔记本电脑手提 天蝎灰 标配i5-7200U 8G 256G固态 集显
华硕（ASUS）,华硕（ASUS)金属超薄笔记本电脑灵耀R421/S4000轻薄14英寸i5游戏手提电脑 冰金i5-8250U 【爆款】i5/4G/500G+128G固态/核显
海尔（Haier）,海尔（Haier）锋睿S420 14英寸轻薄学生商务笔记本电脑(N3350 4G 500G WIFI 蓝牙 1080P 正版Win10)
ThinkPad,联想ThinkPad X270（4GCD）12.5英寸轻薄笔记本电脑（i5-7200U 8G 500G Win10 双电池）
三星（SAMSUNG）,三星（SAMSUNG） 300E5M 15.6英寸超薄便携商务办公手提电脑 独显学生游戏笔记本电脑 白色 300E5M i5-7200U 【定制】i5/ 4G / 500G+128G/2G
华硕（ASUS）,华硕（ASUS） 超薄本A480 酷睿i3轻薄家用影音学生固态独显超极本商务办公手提游戏笔记本电脑 标配i3-7100U/4G/128G
华为（HUAWEI）,华为（HUAWEI）笔记本MateBook D超轻薄15.6英寸2018新款学生电脑王者荣耀游戏本 升级版｜银i5 8G 128G+1TB 独显 豪华礼包套装
宏碁（acer）,宏碁（acer） 宏基15.6英寸商务办公轻薄笔记本电脑 学生娱乐手提电脑 2G独显 七代 酷睿i5【8G/128G SSD+500G】抢购款 定制主流款/Win10
联想（Lenovo）,联想小新潮5000进化升级酷睿I7高性能独显笔记本电脑轻薄家用办公游戏本IdeaPad330C-14 定制I7-8550U/8G/1T+256G固态 2G独显 W10 全新黑色外观
惠普（HP）,惠普（HP） HP14 小欧 14英寸轻薄笔记本电脑 R7 2G独显 白色 四核 i5-8250U 高清屏 8G内存 128G固态+500G机械硬盘
戴尔（DELL）,戴尔（DELL） 旗舰店Vostro13-5370 成就酷睿八代轻薄固态商务办公快充笔记本电脑 2605银 :i5/8G/固态/全高清
惠普（HP）,惠普（HP）薄锐ENVY 13-ah1003TU 13.3英寸超轻薄笔记本电脑（i5-8265U 8G 360G SSD UMA FHD IPS）金色
外星人（Alienware）,外星人Alienware15.6英寸游戏笔记本电脑(Intel八代i7-8750H 16G 256GSSD 1T GTX1060 6G独显 酷炫灯效)银
微软（Microsoft）,微软（Microsoft） Surface Book 2 /1代增强版 平板二合一笔记本电脑 13.5 2代i5 8G/256G-HD620集显 官方标配
